pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-150,z,11,3,47,3,,,,,170.18325500003994,171.18324100004975,171.18324100004975,171.18324100004975,171.18324100004975,171.18324100004975,172.18327820004197,172.18327820004197,z,1,0.46273679996374995,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,12,0,48,0,,,,,172.66754049999872,173.64991530001862,173.64991530001862,173.64991530001862,173.64991530001862,173.6664945000084,174.6499472000287,174.6499472000287,x,1,0.7946222999598831,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,12,1,49,1,,,,,175.46644700004254,176.46642519999295,176.46642519999295,176.46642519999295,176.46642519999295,176.46642519999295,177.4665845000418,177.4665845000418,v,1,0.5636910000466742,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,12,2,50,2,,,,,178.04971880000085,179.04966170003172,179.04966170003172,179.04966170003172,179.04966170003172,179.04966170003172,180.04960090003442,180.04960090003442,c,1,0.8627895999816246,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,12,3,51,3,,,,,180.93314710003324,181.93322470004205,181.93322470004205,181.93322470004205,181.93322470004205,181.93322470004205,182.93320040003164,182.93320040003164,z,1,0.6046792999841273,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,13,0,52,0,,,,,183.56629670003895,184.54979210003512,184.54979210003512,184.54979210003512,184.54979210003512,184.5665055999998,185.56647850002628,185.56647850002628,x,1,0.7007056000293233,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,13,1,53,1,,,,,186.29956130002392,187.28311250003753,187.28311250003753,187.28311250003753,187.28311250003753,187.29972870001802,188.28325239999685,188.28325239999685,v,1,0.7509610999841243,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,13,2,54,2,,,,,189.06642560003093,190.066644800012,190.066644800012,190.066644800012,190.066644800012,190.066644800012,191.06635410001036,191.06635410001036,c,1,0.8117935999762267,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,13,3,55,3,,,,,191.8997914000065,192.89978229999542,192.89978229999542,192.89978229999542,192.89978229999542,192.89978229999542,193.89986420003697,193.89986420003697,z,1,0.5144800000125542,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,14,0,56,0,,,,,194.43312950001564,195.43317380000371,195.43317380000371,195.43317380000371,195.43317380000371,195.43317380000371,196.43313520000083,196.43313520000083,x,1,0.8920701000024565,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,14,1,57,1,,,,,197.34967419999884,198.34965660003945,198.34965660003945,198.34965660003945,198.34965660003945,198.34965660003945,199.3496831000084,199.3496831000084,v,1,0.6151401000097394,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,14,2,58,2,,,,,199.9828860000125,200.98320180003066,200.98320180003066,200.98320180003066,200.98320180003066,200.98320180003066,201.98308180004824,201.98308180004824,c,1,1.0280449999845587,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,14,3,59,3,,,,,203.033029000042,204.03304080001544,204.03304080001544,204.03304080001544,204.03304080001544,204.03304080001544,205.03318070003297,205.03318070003297,z,1,0.7845309999538586,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,15,0,60,0,,,,,205.84964840003522,206.83318549999967,206.83318549999967,206.83318549999967,206.83318549999967,206.84980349999387,207.84975510003278,207.84975510003278,x,1,0.8189079000148922,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,15,1,61,1,,,,,208.6996656000265,209.6831264999928,209.6831264999928,209.6831264999928,209.6831264999928,209.69977070001187,210.69969229999697,210.69969229999697,v,1,0.6470772000029683,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,15,2,62,2,,,,,211.36635150003713,212.3665303000016,212.3665303000016,212.3665303000016,212.3665303000016,212.3665303000016,213.36650020000525,213.36650020000525,c,1,0.835341600002721,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,15,3,63,3,,,,,214.23306600004435,215.2331586999935,215.2331586999935,215.2331586999935,215.2331586999935,215.2331586999935,216.23305560002336,216.23305560002336,z,1,0.5881452999892645,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,16,0,64,0,,,,,216.84964670002228,217.8498831000179,217.8498831000179,217.8498831000179,217.8498831000179,217.8498831000179,218.8497183000436,218.8497183000436,x,1,0.8067777000251226,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,16,1,65,1,,,,,219.68297700001858,220.68317500001285,220.68317500001285,220.68317500001285,220.68317500001285,220.68317500001285,221.68311909999466,221.68311909999466,v,1,0.7645632000057958,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,16,2,66,2,,,,,222.4663342999993,223.4664978000219,223.4664978000219,223.4664978000219,223.4664978000219,223.4664978000219,224.46653050003806,224.46653050003806,c,1,1.0052112999837846,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,16,3,67,3,,,,,225.49971460003871,226.48324990004767,226.48324990004767,226.48324990004767,226.48324990004767,226.4998556000064,227.48322870000266,227.48322870000266,z,1,0.6664465999929234,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,17,0,68,0,,,,,228.16622070001904,229.16643880004995,229.16643880004995,229.16643880004995,229.16643880004995,229.16643880004995,230.16635240003234,230.16635240003234,x,1,0.7323298000264913,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,17,1,69,1,,,,,230.9163472999935,231.89970800001174,231.89970800001174,231.89970800001174,231.89970800001174,231.91616250004154,232.9000112999929,232.9000112999929,v,1,0.7840606999816373,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,17,2,70,2,,,,,233.716173599998,234.69981270004064,234.69981270004064,234.69981270004064,234.69981270004064,234.71626250003465,235.69975090003572,235.69975090003572,c,1,0.7311601000255905,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,17,3,71,3,,,,,236.44970660004765,237.44991750002373,237.44991750002373,237.44991750002373,237.44991750002373,237.44991750002373,238.4496616999968,238.4496616999968,z,1,0.5893775000586174,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,18,0,72,0,,,,,239.06647840002552,240.04981500003487,240.04981500003487,240.04981500003487,240.04981500003487,240.0665607000119,241.06621520000044,241.06621520000044,x,1,1.0135829000500962,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,18,1,73,1,,,,,242.09982920001494,243.09961940004723,243.09961940004723,243.09961940004723,243.09961940004723,243.09961940004723,244.09960930002853,244.09960930002853,v,1,0.7425010000006296,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,18,2,74,2,,,,,244.86620220000623,245.86635980004212,245.86635980004212,245.86635980004212,245.86635980004212,245.86635980004212,246.86635820002994,246.86635820002994,c,1,1.0999975999584422,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,18,3,75,3,,,,,247.98296710004797,248.98326390003785,248.98326390003785,248.98326390003785,248.98326390003785,248.98326390003785,249.982983599999,249.982983599999,z,1,0.5771412000176497,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,19,0,76,0,,,,,250.5830852999934,251.5830721000093,251.5830721000093,251.5830721000093,251.5830721000093,251.5830721000093,252.58318720001262,252.58318720001262,x,1,0.9019085000036284,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,19,1,77,1,,,,,253.51632190000964,254.5163347000489,254.5163347000489,254.5163347000489,254.5163347000489,254.5163347000489,255.51622069999576,255.51622069999576,v,1,0.5914166999864392,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,19,2,78,2,,,,,256.13286770001287,257.1331008000416,257.1331008000416,257.1331008000416,257.1331008000416,257.1331008000416,258.13292490004096,258.13292490004096,c,1,0.6887245999532752,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,19,3,79,3,,,,,258.8497413000441,259.84971999999834,259.84971999999834,259.84971999999834,259.84971999999834,259.84971999999834,260.8496653000475,260.8496653000475,z,1,0.6016075000516139,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,20,0,80,0,,,,,261.4829768000054,262.4832063000067,262.4832063000067,262.4832063000067,262.4832063000067,262.4832063000067,263.4830995000084,263.4830995000084,x,1,0.6254761999589391,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,20,1,81,1,,,,,264.13307270000223,265.1331134000211,265.1331134000211,265.1331134000211,265.1331134000211,265.1331134000211,266.1331157000386,266.1331157000386,v,1,0.5845497000264004,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,20,2,82,2,,,,,266.7495334999985,267.7496259000036,267.7496259000036,267.7496259000036,267.7496259000036,267.7496259000036,268.7495371000259,268.7495371000259,c,1,1.6685493999975733,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,20,3,83,3,,,,,270.44973500003107,271.4498050000402,271.4498050000402,271.4498050000402,271.4498050000402,271.4498050000402,272.4497192000272,272.4497192000272,z,1,0.5553881999803707,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,21,0,84,0,,,,,273.03285680001136,274.03300039999885,274.03300039999885,274.03300039999885,274.03300039999885,274.03300039999885,275.0329083999968,275.0329083999968,x,1,0.9982185999979265,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,21,1,85,1,,,,,276.04954310000176,277.04959690000396,277.04959690000396,277.04959690000396,277.04959690000396,277.04959690000396,278.0496374000213,278.0496374000213,v,1,0.640855300007388,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,21,2,86,2,,,,,278.7160546000232,279.7166194000165,279.7166194000165,279.7166194000165,279.7166194000165,279.7166194000165,280.71607850003056,280.71607850003056,c,1,0.7556398000451736,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,21,3,87,3,,,,,281.499625299999,282.4997275000205,282.4997275000205,282.4997275000205,282.4997275000205,282.4997275000205,283.49958930001594,283.49958930001594,z,1,1.1063959000166506,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,22,0,88,0,,,,,284.63303359999554,285.6330404000473,285.6330404000473,285.6330404000473,285.6330404000473,285.6330404000473,286.6329002000275,286.6329002000275,x,1,0.7642882000072859,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,22,1,89,1,,,,,287.41626700002234,288.4163210000261,288.4163210000261,288.4163210000261,288.4163210000261,288.4163210000261,289.41621009999653,289.41621009999653,v,1,0.6325142999994569,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,22,2,90,2,,,,,290.0661584000336,291.0663802000345,291.0663802000345,291.0663802000345,291.0663802000345,291.0663802000345,292.06651950004743,292.06651950004743,c,1,1.281079399981536,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,22,3,91,3,,,,,293.36610980000114,294.36645339999814,294.36645339999814,294.36645339999814,294.36645339999814,294.36645339999814,295.36612190003507,295.36612190003507,z,1,0.5913327999878675,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,23,0,92,0,,,,,295.9828350000316,296.98273740004515,296.98273740004515,296.98273740004515,296.98273740004515,296.98273740004515,297.9828780000098,297.9828780000098,x,1,0.6483279999811202,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,23,1,93,1,,,,,298.64946240000427,299.6497319000191,299.6497319000191,299.6497319000191,299.6497319000191,299.6497319000191,300.6497325000237,300.6497325000237,v,1,0.8077460000058636,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,23,2,94,2,,,,,301.4829652000335,302.48311380000087,302.48311380000087,302.48311380000087,302.48311380000087,302.48311380000087,303.4828555000131,303.4828555000131,c,1,0.6020014999667183,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,23,3,95,3,,,,,304.11598150001373,305.09966100001475,305.09966100001475,305.09966100001475,305.09966100001475,305.1161479000002,306.0998058000114,306.0998058000114,z,1,0.6493611999903806,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,24,0,96,0,,,,,306.7662245000247,307.7662881000433,307.7662881000433,307.7662881000433,307.7662881000433,307.7662881000433,308.7659152999986,308.7659152999986,x,1,0.7289107000106014,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,24,1,97,1,,,,,309.5160206000437,310.4995794999995,310.4995794999995,310.4995794999995,310.4995794999995,310.5165265999967,311.4994976000162,311.4994976000162,v,1,0.5730957000050694,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,24,2,98,2,,,,,312.09960410004715,313.09984600002645,313.09984600002645,313.09984600002645,313.09984600002645,313.09984600002645,314.09950840001693,314.09950840001693,c,1,0.7395336999907158,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,24,3,99,3,,,,,314.8660999000422,315.86633069999516,315.86633069999516,315.86633069999516,315.86633069999516,315.86633069999516,316.8666079000104,316.8666079000104,z,1,1.9328064000001177,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,25,0,100,0,,,,,318.81620280002244,319.8162239000085,319.8162239000085,319.8162239000085,319.8162239000085,319.8162239000085,320.8162037000293,320.8162037000293,x,1,1.3245222000405192,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,25,1,101,1,,,,,322.1660847000312,323.16623150004307,323.16623150004307,323.16623150004307,323.16623150004307,323.16623150004307,324.1660255000461,324.1660255000461,v,1,0.8532170999678783,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,25,2,102,2,,,,,325.0496525000199,326.04948899999727,326.04948899999727,326.04948899999727,326.04948899999727,326.04948899999727,327.04955320002045,327.04955320002045,c,1,0.9888218999840319,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,25,3,103,3,,,,,328.06615850003436,329.0662798000267,329.0662798000267,329.0662798000267,329.0662798000267,329.0662798000267,330.0662766000023,330.0662766000023,z,1,1.121063900005538,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,26,0,104,0,,,,,331.21613960003015,332.21610670001246,332.21610670001246,332.21610670001246,332.21610670001246,332.21610670001246,333.21607830002904,333.21607830002904,x,1,0.750845099973958,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,26,1,105,1,,,,,333.99953810003353,334.9995460000355,334.9995460000355,334.9995460000355,334.9995460000355,334.9995460000355,335.99958360003075,335.99958360003075,v,1,0.5738316000206396,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,26,2,106,2,,,,,336.59957800002303,337.599700700026,337.599700700026,337.599700700026,337.599700700026,337.599700700026,338.5995858000242,338.5995858000242,c,1,0.7142912000417709,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,26,3,107,3,,,,,339.33287870005006,340.33310410002014,340.33310410002014,340.33310410002014,340.33310410002014,340.33310410002014,341.33280550001655,341.33280550001655,z,1,0.8416623999946751,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,27,0,108,0,,,,,342.19950760004576,343.19975680002244,343.19975680002244,343.19975680002244,343.19975680002244,343.19975680002244,344.1997168000089,344.1997168000089,x,1,0.8954000000376254,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,27,1,109,1,,,,,345.11616229999345,346.11611750000156,346.11611750000156,346.11611750000156,346.11611750000156,346.11611750000156,347.11616770003457,347.11616770003457,v,1,2.0209129999857396,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,27,2,110,2,,,,,349.166224500048,350.16614640003536,350.16614640003536,350.16614640003536,350.16614640003536,350.16614640003536,351.16615240002284,351.16615240002284,c,1,1.6949068999965675,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,27,3,111,3,,,,,352.88289390003774,353.8830780000426,353.8830780000426,353.8830780000426,353.8830780000426,353.8830780000426,354.88279870001134,354.88279870001134,z,1,3.0529343000380322,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,28,0,112,0,,,,,357.9659723000368,358.96617270004936,358.96617270004936,358.96617270004936,358.96617270004936,358.96617270004936,359.965955200023,359.965955200023,x,1,1.244013499992434,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,28,1,113,1,,,,,361.232773500029,362.216217600042,362.216217600042,362.216217600042,362.216217600042,362.2328824000433,363.21612150000874,363.21612150000874,v,1,0.6736381000373513,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,28,2,114,2,,,,,363.91608870000346,364.9162707999931,364.9162707999931,364.9162707999931,364.9162707999931,364.9162707999931,365.9161390000372,365.9161390000372,c,1,1.2149449000135064,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,28,3,115,3,,,,,367.1494114000234,368.1496382000041,368.1496382000041,368.1496382000041,368.1496382000041,368.1496382000041,369.14968390000286,369.14968390000286,z,1,2.643734899989795,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,29,0,116,0,,,,,371.8162603999954,372.8162735000369,372.8162735000369,372.8162735000369,372.8162735000369,372.8162735000369,373.81614579999587,373.81614579999587,x,1,0.7106814999715425,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,29,1,117,1,,,,,374.5494457000168,375.5495526000159,375.5495526000159,375.5495526000159,375.5495526000159,375.5495526000159,376.5494004000211,376.5494004000211,v,1,1.4051238999818452,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,29,2,118,2,,,,,377.9828951000236,378.98297030001413,378.98297030001413,378.98297030001413,378.98297030001413,378.98297030001413,379.9828584000352,379.9828584000352,c,1,1.1530303999898024,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,29,3,119,3,,,,,381.1659978000098,382.1659955000505,382.1659955000505,382.1659955000505,382.1659955000505,382.1659955000505,383.16615830000956,383.16615830000956,z,1,0.5834109999705106,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,30,0,120,0,,,,,383.7660273000365,384.7661269000382,384.7661269000382,384.7661269000382,384.7661269000382,384.7661269000382,385.76615550002316,385.76615550002316,x,1,0.7656541000469588,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,30,1,121,1,,,,,386.5494946000399,387.54958920000354,387.54958920000354,387.54958920000354,387.54958920000354,387.54958920000354,388.549568300019,388.549568300019,v,1,0.5295385999488644,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,30,2,122,2,,,,,389.0994289999944,390.0996104000369,390.0996104000369,390.0996104000369,390.0996104000369,390.0996104000369,391.09963750001043,391.09963750001043,c,1,1.1517027000081725,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,30,3,123,3,,,,,392.2827843000414,393.28278589999536,393.28278589999536,393.28278589999536,393.28278589999536,393.28278589999536,394.28292070003226,394.28292070003226,z,1,0.9308382999734022,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,31,0,124,0,,,,,395.23300410003867,396.2328508000355,396.2328508000355,396.2328508000355,396.2328508000355,396.2328508000355,397.23276380001334,397.23276380001334,x,1,1.2576108000357635,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,31,1,125,1,,,,,398.51606320001883,399.51602120004827,399.51602120004827,399.51602120004827,399.51602120004827,399.51602120004827,400.5160370999947,400.5160370999947,v,1,1.9501186999841593,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,31,2,126,2,,,,,402.48279460001504,403.4828392000054,403.4828392000054,403.4828392000054,403.4828392000054,403.4828392000054,404.48276480002096,404.48276480002096,c,1,1.4009870000299998,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,31,3,127,3,,,,,405.91603540000506,406.91630989999976,406.91630989999976,406.91630989999976,406.91630989999976,406.91630989999976,407.91617700003553,407.91617700003553,z,1,0.626149500021711,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,32,0,128,0,,,,,408.56602010002825,409.5662326000165,409.5662326000165,409.5662326000165,409.5662326000165,409.5662326000165,410.5661556000123,410.5661556000123,x,1,0.8528245000052266,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,32,1,129,1,,,,,411.44934380002087,412.4495060000336,412.4495060000336,412.4495060000336,412.4495060000336,412.4495060000336,413.4495486000087,413.4495486000087,v,1,0.5959123999928124,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,32,2,130,2,,,,,414.06594010000117,415.06592409999575,415.06592409999575,415.06592409999575,415.06592409999575,415.06592409999575,416.066186800017,416.066186800017,c,1,1.0333175000268966,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,32,3,131,3,,,,,417.1158884000033,418.1161112000118,418.1161112000118,418.1161112000118,418.1161112000118,418.1161112000118,419.1160726000089,419.1160726000089,z,1,0.4564249000395648,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,33,0,132,0,,,,,419.59942939999746,420.59953550004866,420.59953550004866,420.59953550004866,420.59953550004866,420.59953550004866,421.5997129000025,421.5997129000025,x,1,0.5392804999719374,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,33,1,133,1,,,,,422.16611540003214,423.1659104000428,423.1659104000428,423.1659104000428,423.1659104000428,423.1659104000428,424.1659489000449,424.1659489000449,v,1,0.9343982000136748,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,33,2,134,2,,,,,425.13266719999956,426.1328816000023,426.1328816000023,426.1328816000023,426.1328816000023,426.1328816000023,427.13273480004864,427.13273480004864,c,1,1.7000092000234872,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,33,3,135,3,,,,,428.8492360000382,429.849402700027,429.849402700027,429.849402700027,429.849402700027,429.849402700027,430.84966330003226,430.84966330003226,z,1,1.3778216000064276,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,34,0,136,0,,,,,432.24951690004673,433.2495329999947,433.2495329999947,433.2495329999947,433.2495329999947,433.2495329999947,434.2493299000198,434.2493299000198,x,1,0.8813237000140361,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,34,1,137,1,,,,,435.1493360000313,436.1495423000306,436.1495423000306,436.1495423000306,436.1495423000306,436.1495423000306,437.1492797000101,437.1492797000101,v,1,4.5981230000033975,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,34,2,138,2,,,,,441.76630090002436,442.76614600000903,442.76614600000903,442.76614600000903,442.76614600000903,442.76614600000903,443.76614780002274,443.76614780002274,c,1,1.0238605999620631,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,34,3,139,3,,,,,444.816095200018,445.81609310000204,445.81609310000204,445.81609310000204,445.81609310000204,445.81609310000204,446.8161413000198,446.8161413000198,z,1,2.127825799980201,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,35,0,140,0,,,,,448.96602260001237,449.96598150004866,449.96598150004866,449.96598150004866,449.96598150004866,449.96598150004866,450.9658277000417,450.9658277000417,x,1,2.132378400012385,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,35,1,141,1,,,,,453.11566480004694,454.1162494000164,454.1162494000164,454.1162494000164,454.1162494000164,454.1162494000164,455.11620370001765,455.11620370001765,v,1,3.174373999994714,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,35,2,142,2,,,,,458.3160598000395,459.3161137000425,459.3161137000425,459.3161137000425,459.3161137000425,459.3161137000425,460.316261400003,460.316261400003,c,1,1.8284856000100262,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,35,3,143,3,,,,,462.1659026000416,463.1660762000247,463.1660762000247,463.1660762000247,463.1660762000247,463.1660762000247,464.16611410002224,464.16611410002224,z,1,2.1776776000042446,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
